user_id,item_id,event_type,rating,quantity,price,event_ts,channel,interaction_strength,event_date,event_hour
U0121,I0056,rating,4.0,1,21.96,2026-04-14 20:15:22+00:00,web,4.0,2026-04-14,20
U0039,I0062,cart,,1,23.59,2026-04-01 13:03:22+00:00,mobile,3.0,2026-04-01,13
U0067,I0067,view,,1,77.25,2026-04-11 01:15:22+00:00,mobile,1.0,2026-04-11,1
U0237,I0118,rating,5.0,1,24.81,2026-04-25 22:46:22+00:00,mobile,5.0,2026-04-25,22
U0183,I0118,cart,,1,24.81,2026-03-16 12:52:22+00:00,mobile,3.0,2026-03-16,12
U0100,I0034,cart,,1,32.38,2026-04-16 22:29:22+00:00,mobile,3.0,2026-04-16,22
U0123,I0094,purchase,,2,20.46,2026-02-10 10:33:22+00:00,mobile,5.0,2026-02-10,10
U0117,I0041,cart,,1,35.48,2026-02-04 22:12:22+00:00,web,3.0,2026-02-04,22
U0216,I0069,view,,1,41.22,2026-03-27 14:11:22+00:00,web,1.0,2026-03-27,14
U0147,I0003,purchase,,1,12.56,2026-03-24 02:02:22+00:00,web,5.0,2026-03-24,2
U0032,I0077,rating,5.0,1,43.74,2026-02-05 22:09:22+00:00,mobile,5.0,2026-02-05,22
U0010,I0029,view,,1,83.41,2026-04-11 21:02:22+00:00,web,1.0,2026-04-11,21
U0232,I0071,cart,,1,31.77,2026-03-14 14:52:22+00:00,mobile,3.0,2026-03-14,14
U0195,I0037,view,,1,17.51,2026-04-14 11:36:22+00:00,web,1.0,2026-04-14,11
U0060,I0002,cart,,1,22.56,2026-02-28 21:29:22+00:00,web,3.0,2026-02-28,21
U0223,I0024,cart,,1,24.65,2026-03-12 10:54:22+00:00,web,3.0,2026-03-12,10
U0235,I0101,view,,1,48.0,2026-02-20 14:57:22+00:00,web,1.0,2026-02-20,14
U0161,I0085,cart,,1,64.61,2026-02-13 23:55:22+00:00,mobile,3.0,2026-02-13,23
U0196,I0083,cart,,1,17.83,2026-02-28 07:13:22+00:00,mobile,3.0,2026-02-28,7
U0211,I0066,view,,1,22.7,2026-04-09 16:59:22+00:00,web,1.0,2026-04-09,16
U0060,I0052,view,,1,30.37,2026-05-02 18:58:22+00:00,web,1.0,2026-05-02,18
U0027,I0066,view,,1,22.7,2026-04-02 16:26:22+00:00,web,1.0,2026-04-02,16
U0050,I0007,view,,1,50.51,2026-02-28 09:39:22+00:00,mobile,1.0,2026-02-28,9
U0221,I0038,view,,1,23.01,2026-03-10 00:56:22+00:00,web,1.0,2026-03-10,0
U0183,I0048,view,,1,22.53,2026-05-02 13:12:22+00:00,mobile,1.0,2026-05-02,13
U0137,I0080,purchase,,1,16.0,2026-04-20 07:03:22+00:00,web,5.0,2026-04-20,7
U0147,I0014,view,,1,30.5,2026-02-11 21:13:22+00:00,web,1.0,2026-02-11,21
U0056,I0120,rating,4.0,1,26.42,2026-04-12 08:47:22+00:00,web,4.0,2026-04-12,8
U0116,I0066,rating,3.0,1,22.7,2026-02-27 08:57:22+00:00,web,3.0,2026-02-27,8
U0164,I0028,view,,1,23.83,2026-04-12 06:34:22+00:00,mobile,1.0,2026-04-12,6
U0214,I0018,rating,3.0,1,34.0,2026-03-19 22:52:22+00:00,mobile,3.0,2026-03-19,22
U0200,I0055,cart,,1,14.43,2026-05-02 08:38:22+00:00,web,3.0,2026-05-02,8
U0017,I0094,cart,,1,20.46,2026-03-13 01:15:22+00:00,mobile,3.0,2026-03-13,1
U0029,I0029,view,,1,83.41,2026-03-25 19:19:22+00:00,web,1.0,2026-03-25,19
U0202,I0039,purchase,,1,14.55,2026-04-14 06:47:22+00:00,mobile,5.0,2026-04-14,6
U0198,I0056,view,,1,21.96,2026-03-26 00:21:22+00:00,web,1.0,2026-03-26,0
U0174,I0061,rating,1.0,1,17.75,2026-02-13 23:42:22+00:00,web,1.0,2026-02-13,23
U0147,I0001,view,,1,31.44,2026-03-09 06:40:22+00:00,web,1.0,2026-03-09,6
U0052,I0026,purchase,,1,13.5,2026-04-16 07:00:22+00:00,mobile,5.0,2026-04-16,7
U0225,I0016,rating,4.0,1,41.84,2026-02-19 00:25:22+00:00,web,4.0,2026-02-19,0
U0101,I0092,purchase,,1,16.23,2026-02-16 21:36:22+00:00,mobile,5.0,2026-02-16,21
U0121,I0090,view,,1,12.85,2026-04-02 23:10:22+00:00,web,1.0,2026-04-02,23
U0056,I0011,rating,5.0,1,15.55,2026-02-11 09:28:22+00:00,web,5.0,2026-02-11,9
U0224,I0098,view,,1,35.06,2026-03-03 03:03:22+00:00,mobile,1.0,2026-03-03,3
U0227,I0035,view,,1,26.96,2026-02-04 18:33:22+00:00,web,1.0,2026-02-04,18
U0068,I0108,view,,1,101.53,2026-04-20 12:01:22+00:00,mobile,1.0,2026-04-20,12
U0166,I0087,view,,1,58.68,2026-03-24 08:50:22+00:00,mobile,1.0,2026-03-24,8
U0062,I0078,view,,1,41.4,2026-04-21 03:28:22+00:00,mobile,1.0,2026-04-21,3
U0013,I0003,cart,,1,12.56,2026-03-31 11:06:22+00:00,mobile,3.0,2026-03-31,11
U0051,I0018,view,,1,34.0,2026-04-29 14:09:22+00:00,web,1.0,2026-04-29,14
U0222,I0025,purchase,,1,15.52,2026-03-27 13:44:22+00:00,web,5.0,2026-03-27,13
U0194,I0059,cart,,1,24.91,2026-02-20 21:44:22+00:00,web,3.0,2026-02-20,21
U0122,I0075,view,,1,25.5,2026-02-02 08:57:22+00:00,web,1.0,2026-02-02,8
U0134,I0097,view,,1,42.6,2026-02-12 03:11:22+00:00,mobile,1.0,2026-02-12,3
U0127,I0023,purchase,,1,51.99,2026-04-17 01:26:22+00:00,mobile,5.0,2026-04-17,1
U0003,I0069,view,,1,41.22,2026-02-15 03:09:22+00:00,mobile,1.0,2026-02-15,3
U0150,I0116,view,,1,59.11,2026-04-26 07:03:22+00:00,web,1.0,2026-04-26,7
U0218,I0013,view,,1,28.54,2026-03-22 01:39:22+00:00,web,1.0,2026-03-22,1
U0144,I0113,view,,1,36.16,2026-02-28 06:53:22+00:00,mobile,1.0,2026-02-28,6
U0112,I0027,purchase,,1,58.32,2026-03-12 19:47:22+00:00,web,5.0,2026-03-12,19
U0028,I0102,view,,1,45.37,2026-02-17 15:24:22+00:00,web,1.0,2026-02-17,15
U0052,I0001,view,,1,31.44,2026-03-21 01:08:22+00:00,web,1.0,2026-03-21,1
U0077,I0001,rating,3.0,1,31.44,2026-03-26 06:30:22+00:00,web,3.0,2026-03-26,6
U0215,I0080,rating,4.0,1,16.0,2026-03-28 06:08:22+00:00,web,4.0,2026-03-28,6
U0001,I0049,view,,1,10.95,2026-03-05 15:38:22+00:00,mobile,1.0,2026-03-05,15
U0087,I0105,view,,1,20.28,2026-04-21 04:04:22+00:00,mobile,1.0,2026-04-21,4
U0095,I0116,view,,1,59.11,2026-04-11 09:34:22+00:00,mobile,1.0,2026-04-11,9
U0067,I0027,cart,,1,58.32,2026-02-27 10:29:22+00:00,web,3.0,2026-02-27,10
U0212,I0069,view,,1,41.22,2026-02-19 20:25:22+00:00,mobile,1.0,2026-02-19,20
U0079,I0098,view,,1,35.06,2026-04-18 11:22:22+00:00,web,1.0,2026-04-18,11
U0198,I0024,view,,1,24.65,2026-03-18 08:23:22+00:00,mobile,1.0,2026-03-18,8
U0105,I0084,view,,1,27.83,2026-05-02 11:37:22+00:00,web,1.0,2026-05-02,11
U0158,I0074,rating,3.0,1,19.52,2026-03-21 11:29:22+00:00,web,3.0,2026-03-21,11
U0135,I0114,view,,1,33.44,2026-02-19 14:08:22+00:00,mobile,1.0,2026-02-19,14
U0208,I0092,rating,3.0,1,16.23,2026-02-07 21:31:22+00:00,web,3.0,2026-02-07,21
U0228,I0034,rating,5.0,1,32.38,2026-02-20 10:01:22+00:00,web,5.0,2026-02-20,10
U0055,I0103,rating,5.0,1,51.23,2026-04-13 13:20:22+00:00,web,5.0,2026-04-13,13
U0158,I0067,view,,1,77.25,2026-02-07 07:38:22+00:00,web,1.0,2026-02-07,7
U0121,I0042,purchase,,1,34.64,2026-04-10 00:12:22+00:00,web,5.0,2026-04-10,0
U0221,I0027,view,,1,58.32,2026-03-09 22:57:22+00:00,mobile,1.0,2026-03-09,22
U0138,I0013,view,,1,28.54,2026-02-14 08:21:22+00:00,web,1.0,2026-02-14,8
U0095,I0086,rating,4.0,1,33.96,2026-03-05 03:11:22+00:00,web,4.0,2026-03-05,3
U0194,I0076,view,,1,36.2,2026-02-08 08:36:22+00:00,web,1.0,2026-02-08,8
U0212,I0082,cart,,1,27.22,2026-04-04 09:14:22+00:00,web,3.0,2026-04-04,9
U0154,I0105,purchase,,1,20.28,2026-04-27 18:13:22+00:00,web,5.0,2026-04-27,18
U0155,I0063,view,,1,17.91,2026-02-16 00:58:22+00:00,mobile,1.0,2026-02-16,0
U0163,I0064,view,,1,28.05,2026-04-04 14:36:22+00:00,mobile,1.0,2026-04-04,14
U0138,I0106,view,,1,26.93,2026-03-09 08:48:22+00:00,mobile,1.0,2026-03-09,8
U0148,I0065,view,,1,45.15,2026-03-19 12:43:22+00:00,mobile,1.0,2026-03-19,12
U0101,I0045,purchase,,1,27.1,2026-02-21 21:13:22+00:00,mobile,5.0,2026-02-21,21
U0234,I0089,purchase,,1,40.79,2026-03-31 00:31:22+00:00,mobile,5.0,2026-03-31,0
U0111,I0027,rating,5.0,1,58.32,2026-04-22 03:25:22+00:00,mobile,5.0,2026-04-22,3
U0114,I0115,view,,1,29.97,2026-03-16 18:51:22+00:00,web,1.0,2026-03-16,18
U0047,I0022,purchase,,1,23.73,2026-04-11 20:54:22+00:00,web,5.0,2026-04-11,20
U0025,I0063,cart,,1,17.91,2026-03-05 05:46:22+00:00,mobile,3.0,2026-03-05,5
U0001,I0043,view,,1,34.18,2026-04-22 16:38:22+00:00,mobile,1.0,2026-04-22,16
U0220,I0068,view,,1,16.18,2026-03-19 07:39:22+00:00,web,1.0,2026-03-19,7
U0021,I0105,view,,1,20.28,2026-03-26 12:36:22+00:00,web,1.0,2026-03-26,12
U0016,I0003,view,,1,12.56,2026-03-11 16:46:22+00:00,mobile,1.0,2026-03-11,16
U0066,I0087,view,,1,58.68,2026-03-17 05:27:22+00:00,mobile,1.0,2026-03-17,5
U0124,I0079,rating,5.0,1,55.92,2026-03-19 05:28:22+00:00,web,5.0,2026-03-19,5
U0188,I0033,rating,4.0,1,24.72,2026-03-23 17:04:22+00:00,web,4.0,2026-03-23,17
U0119,I0074,view,,1,19.52,2026-04-14 17:07:22+00:00,mobile,1.0,2026-04-14,17
U0077,I0026,view,,1,13.5,2026-04-21 12:53:22+00:00,web,1.0,2026-04-21,12
U0003,I0007,view,,1,50.51,2026-02-11 07:03:22+00:00,mobile,1.0,2026-02-11,7
U0076,I0045,rating,5.0,1,27.1,2026-04-04 03:35:22+00:00,web,5.0,2026-04-04,3
U0057,I0011,cart,,1,15.55,2026-04-01 22:55:22+00:00,mobile,3.0,2026-04-01,22
U0016,I0042,cart,,1,34.64,2026-02-13 15:31:22+00:00,mobile,3.0,2026-02-13,15
U0019,I0073,view,,1,25.28,2026-03-28 01:01:22+00:00,mobile,1.0,2026-03-28,1
U0153,I0023,cart,,1,51.99,2026-03-29 23:52:22+00:00,web,3.0,2026-03-29,23
U0105,I0059,view,,1,24.91,2026-04-04 20:22:22+00:00,web,1.0,2026-04-04,20
U0100,I0065,cart,,1,45.15,2026-04-15 22:43:22+00:00,web,3.0,2026-04-15,22
U0190,I0016,view,,1,41.84,2026-02-12 04:58:22+00:00,web,1.0,2026-02-12,4
U0093,I0044,purchase,,1,16.15,2026-02-17 09:46:22+00:00,web,5.0,2026-02-17,9
U0010,I0091,cart,,1,42.99,2026-04-25 21:07:22+00:00,web,3.0,2026-04-25,21
U0123,I0063,view,,1,17.91,2026-04-18 14:00:22+00:00,web,1.0,2026-04-18,14
U0178,I0104,rating,2.0,1,41.88,2026-02-22 11:12:22+00:00,mobile,2.0,2026-02-22,11
U0099,I0036,view,,1,74.72,2026-02-25 19:07:22+00:00,mobile,1.0,2026-02-25,19
U0059,I0098,view,,1,35.06,2026-04-10 12:46:22+00:00,web,1.0,2026-04-10,12
U0081,I0039,view,,1,14.55,2026-03-04 13:00:22+00:00,web,1.0,2026-03-04,13
U0062,I0006,purchase,,2,21.38,2026-02-09 10:29:22+00:00,web,5.0,2026-02-09,10
U0055,I0057,view,,1,46.42,2026-03-20 07:17:22+00:00,web,1.0,2026-03-20,7
U0051,I0087,view,,1,58.68,2026-04-01 13:26:22+00:00,web,1.0,2026-04-01,13
U0083,I0044,view,,1,16.15,2026-02-21 13:34:22+00:00,mobile,1.0,2026-02-21,13
U0071,I0099,view,,1,19.36,2026-03-06 19:03:22+00:00,web,1.0,2026-03-06,19
U0060,I0092,view,,1,16.23,2026-02-23 08:43:22+00:00,mobile,1.0,2026-02-23,8
U0118,I0062,view,,1,23.59,2026-04-05 02:13:22+00:00,mobile,1.0,2026-04-05,2
U0011,I0035,rating,2.0,1,26.96,2026-05-01 09:27:22+00:00,web,2.0,2026-05-01,9
U0090,I0001,view,,1,31.44,2026-04-14 22:07:22+00:00,web,1.0,2026-04-14,22
U0010,I0007,purchase,,1,50.51,2026-03-03 09:45:22+00:00,mobile,5.0,2026-03-03,9
U0145,I0106,cart,,1,26.93,2026-03-22 22:52:22+00:00,mobile,3.0,2026-03-22,22
U0149,I0058,purchase,,1,18.03,2026-04-25 19:38:22+00:00,web,5.0,2026-04-25,19
U0015,I0017,cart,,1,25.29,2026-03-25 07:36:22+00:00,web,3.0,2026-03-25,7
U0079,I0040,view,,1,56.71,2026-03-13 01:41:22+00:00,web,1.0,2026-03-13,1
U0071,I0093,view,,1,35.82,2026-03-21 14:37:22+00:00,mobile,1.0,2026-03-21,14
U0053,I0069,view,,1,41.22,2026-03-31 17:39:22+00:00,mobile,1.0,2026-03-31,17
U0227,I0114,cart,,1,33.44,2026-02-20 01:51:22+00:00,web,3.0,2026-02-20,1
U0062,I0015,view,,1,19.27,2026-04-04 10:26:22+00:00,web,1.0,2026-04-04,10
U0131,I0052,purchase,,2,30.37,2026-04-12 13:31:22+00:00,mobile,5.0,2026-04-12,13
U0122,I0008,rating,2.0,1,36.94,2026-04-30 00:30:22+00:00,mobile,2.0,2026-04-30,0
U0135,I0036,view,,1,74.72,2026-03-23 23:08:22+00:00,web,1.0,2026-03-23,23
U0058,I0031,purchase,,1,6.52,2026-03-16 20:36:22+00:00,mobile,5.0,2026-03-16,20
U0148,I0065,cart,,1,45.15,2026-02-22 19:47:22+00:00,mobile,3.0,2026-02-22,19
U0078,I0044,rating,4.0,1,16.15,2026-02-07 23:51:22+00:00,web,4.0,2026-02-07,23
U0184,I0068,cart,,1,16.18,2026-02-18 08:47:22+00:00,web,3.0,2026-02-18,8
U0216,I0016,cart,,1,41.84,2026-02-03 22:43:22+00:00,mobile,3.0,2026-02-03,22
U0139,I0052,view,,1,30.37,2026-03-24 00:44:22+00:00,web,1.0,2026-03-24,0
U0202,I0014,view,,1,30.5,2026-05-02 00:18:22+00:00,web,1.0,2026-05-02,0
U0140,I0040,cart,,1,56.71,2026-02-22 19:43:22+00:00,web,3.0,2026-02-22,19
U0045,I0009,view,,1,26.36,2026-04-27 05:23:22+00:00,web,1.0,2026-04-27,5
U0005,I0057,purchase,,3,46.42,2026-02-07 13:17:22+00:00,web,5.0,2026-02-07,13
U0115,I0044,rating,4.0,1,16.15,2026-04-14 01:11:22+00:00,mobile,4.0,2026-04-14,1
U0067,I0005,purchase,,1,20.52,2026-02-25 21:13:22+00:00,web,5.0,2026-02-25,21
U0091,I0038,view,,1,23.01,2026-03-10 06:42:22+00:00,mobile,1.0,2026-03-10,6
U0117,I0080,cart,,1,16.0,2026-04-28 08:02:22+00:00,mobile,3.0,2026-04-28,8
U0040,I0028,view,,1,23.83,2026-02-13 06:26:22+00:00,web,1.0,2026-02-13,6
U0170,I0004,rating,4.0,1,24.4,2026-02-11 22:23:22+00:00,web,4.0,2026-02-11,22
U0057,I0106,cart,,1,26.93,2026-03-30 01:12:22+00:00,mobile,3.0,2026-03-30,1
U0218,I0031,view,,1,6.52,2026-04-02 13:07:22+00:00,mobile,1.0,2026-04-02,13
U0072,I0056,view,,1,21.96,2026-04-10 19:41:22+00:00,web,1.0,2026-04-10,19
U0116,I0081,view,,1,60.65,2026-04-17 14:43:22+00:00,web,1.0,2026-04-17,14
U0235,I0029,view,,1,83.41,2026-04-26 03:50:22+00:00,web,1.0,2026-04-26,3
U0192,I0016,view,,1,41.84,2026-02-06 10:27:22+00:00,web,1.0,2026-02-06,10
U0213,I0092,view,,1,16.23,2026-02-27 22:01:22+00:00,web,1.0,2026-02-27,22
U0142,I0098,view,,1,35.06,2026-04-08 17:05:22+00:00,web,1.0,2026-04-08,17
U0030,I0104,cart,,1,41.88,2026-03-05 11:23:22+00:00,mobile,3.0,2026-03-05,11
U0042,I0060,cart,,1,48.07,2026-02-24 04:05:22+00:00,web,3.0,2026-02-24,4
U0018,I0090,view,,1,12.85,2026-03-27 04:14:22+00:00,mobile,1.0,2026-03-27,4
U0159,I0058,cart,,1,18.03,2026-03-06 03:06:22+00:00,web,3.0,2026-03-06,3
U0108,I0046,purchase,,3,32.06,2026-02-25 22:56:22+00:00,mobile,5.0,2026-02-25,22
U0115,I0036,cart,,1,74.72,2026-04-10 15:04:22+00:00,web,3.0,2026-04-10,15
U0152,I0069,view,,1,41.22,2026-03-23 06:15:22+00:00,web,1.0,2026-03-23,6
U0045,I0014,view,,1,30.5,2026-04-28 18:09:22+00:00,mobile,1.0,2026-04-28,18
U0135,I0023,view,,1,51.99,2026-03-22 02:27:22+00:00,web,1.0,2026-03-22,2
U0129,I0058,view,,1,18.03,2026-02-13 23:00:22+00:00,web,1.0,2026-02-13,23
U0060,I0008,cart,,1,36.94,2026-04-13 14:53:22+00:00,web,3.0,2026-04-13,14
U0131,I0096,view,,1,36.87,2026-02-13 21:01:22+00:00,mobile,1.0,2026-02-13,21
U0111,I0009,view,,1,26.36,2026-02-14 18:48:22+00:00,web,1.0,2026-02-14,18
U0077,I0001,view,,1,31.44,2026-03-20 22:59:22+00:00,web,1.0,2026-03-20,22
U0181,I0038,view,,1,23.01,2026-03-24 05:29:22+00:00,mobile,1.0,2026-03-24,5
U0237,I0105,view,,1,20.28,2026-02-27 04:27:22+00:00,web,1.0,2026-02-27,4
U0045,I0025,view,,1,15.52,2026-03-13 05:13:22+00:00,mobile,1.0,2026-03-13,5
U0225,I0038,view,,1,23.01,2026-03-25 14:06:22+00:00,mobile,1.0,2026-03-25,14
U0082,I0088,cart,,1,30.05,2026-02-07 05:20:22+00:00,web,3.0,2026-02-07,5
U0141,I0056,purchase,,1,21.96,2026-04-02 20:53:22+00:00,web,5.0,2026-04-02,20
U0144,I0094,rating,3.0,1,20.46,2026-03-15 16:04:22+00:00,mobile,3.0,2026-03-15,16
U0187,I0053,view,,1,18.65,2026-02-27 18:48:22+00:00,web,1.0,2026-02-27,18
U0080,I0055,view,,1,14.43,2026-03-20 07:27:22+00:00,mobile,1.0,2026-03-20,7
U0012,I0038,cart,,1,23.01,2026-03-12 10:51:22+00:00,mobile,3.0,2026-03-12,10
U0022,I0117,view,,1,42.8,2026-02-13 19:54:22+00:00,mobile,1.0,2026-02-13,19
U0045,I0050,view,,1,15.33,2026-02-13 22:09:22+00:00,web,1.0,2026-02-13,22
U0091,I0071,purchase,,1,31.77,2026-03-29 19:19:22+00:00,mobile,5.0,2026-03-29,19
U0164,I0104,rating,5.0,1,41.88,2026-03-18 10:19:22+00:00,web,5.0,2026-03-18,10
U0001,I0068,view,,1,16.18,2026-03-17 05:02:22+00:00,web,1.0,2026-03-17,5
U0193,I0089,cart,,1,40.79,2026-03-31 17:48:22+00:00,mobile,3.0,2026-03-31,17
U0208,I0093,cart,,1,35.82,2026-03-09 10:59:22+00:00,web,3.0,2026-03-09,10
U0017,I0110,view,,1,26.64,2026-02-24 05:51:22+00:00,web,1.0,2026-02-24,5
U0184,I0039,view,,1,14.55,2026-02-17 09:33:22+00:00,web,1.0,2026-02-17,9
U0057,I0012,view,,1,67.3,2026-02-09 09:54:22+00:00,web,1.0,2026-02-09,9
U0179,I0051,view,,1,24.93,2026-03-17 04:35:22+00:00,web,1.0,2026-03-17,4
U0026,I0038,view,,1,23.01,2026-03-17 19:29:22+00:00,web,1.0,2026-03-17,19
U0159,I0029,view,,1,83.41,2026-02-06 06:40:22+00:00,web,1.0,2026-02-06,6
U0043,I0057,view,,1,46.42,2026-02-23 19:53:22+00:00,web,1.0,2026-02-23,19
U0142,I0084,purchase,,1,27.83,2026-02-08 09:37:22+00:00,web,5.0,2026-02-08,9
U0230,I0107,cart,,1,14.01,2026-02-07 14:41:22+00:00,mobile,3.0,2026-02-07,14
U0208,I0046,purchase,,1,32.06,2026-02-04 17:33:22+00:00,web,5.0,2026-02-04,17
U0093,I0081,view,,1,60.65,2026-03-04 15:55:22+00:00,mobile,1.0,2026-03-04,15
U0236,I0067,cart,,1,77.25,2026-04-28 10:16:22+00:00,web,3.0,2026-04-28,10
U0093,I0052,rating,4.0,1,30.37,2026-03-30 08:05:22+00:00,mobile,4.0,2026-03-30,8
U0107,I0115,rating,5.0,1,29.97,2026-03-04 14:48:22+00:00,web,5.0,2026-03-04,14
U0233,I0041,view,,1,35.48,2026-02-06 23:13:22+00:00,web,1.0,2026-02-06,23
U0002,I0082,view,,1,27.22,2026-04-30 18:00:22+00:00,web,1.0,2026-04-30,18
U0082,I0009,view,,1,26.36,2026-03-19 05:59:22+00:00,mobile,1.0,2026-03-19,5
U0083,I0009,view,,1,26.36,2026-03-22 19:42:22+00:00,web,1.0,2026-03-22,19
U0063,I0003,purchase,,1,12.56,2026-02-06 02:36:22+00:00,web,5.0,2026-02-06,2
U0211,I0028,view,,1,23.83,2026-03-23 14:36:22+00:00,web,1.0,2026-03-23,14
U0187,I0055,view,,1,14.43,2026-04-09 13:42:22+00:00,web,1.0,2026-04-09,13
U0118,I0078,view,,1,41.4,2026-03-07 18:52:22+00:00,mobile,1.0,2026-03-07,18
U0023,I0072,view,,1,21.99,2026-02-02 07:09:22+00:00,mobile,1.0,2026-02-02,7
U0143,I0060,cart,,1,48.07,2026-03-25 17:37:22+00:00,web,3.0,2026-03-25,17
U0047,I0036,rating,2.0,1,74.72,2026-04-05 14:35:22+00:00,mobile,2.0,2026-04-05,14
U0072,I0026,view,,1,13.5,2026-03-16 22:20:22+00:00,mobile,1.0,2026-03-16,22
U0129,I0092,view,,1,16.23,2026-04-29 17:36:22+00:00,mobile,1.0,2026-04-29,17
U0052,I0096,view,,1,36.87,2026-04-26 21:59:22+00:00,web,1.0,2026-04-26,21
U0200,I0111,view,,1,114.52,2026-02-18 18:18:22+00:00,web,1.0,2026-02-18,18
U0166,I0085,purchase,,1,64.61,2026-03-30 03:12:22+00:00,mobile,5.0,2026-03-30,3
U0219,I0100,view,,1,54.26,2026-03-06 06:29:22+00:00,web,1.0,2026-03-06,6
U0224,I0070,cart,,1,26.73,2026-04-05 17:19:22+00:00,mobile,3.0,2026-04-05,17
U0037,I0001,cart,,1,31.44,2026-04-08 22:49:22+00:00,web,3.0,2026-04-08,22
U0139,I0058,view,,1,18.03,2026-04-22 01:31:22+00:00,mobile,1.0,2026-04-22,1
U0162,I0009,view,,1,26.36,2026-03-15 05:24:22+00:00,mobile,1.0,2026-03-15,5
U0144,I0066,view,,1,22.7,2026-03-18 01:55:22+00:00,web,1.0,2026-03-18,1
U0187,I0115,cart,,1,29.97,2026-02-10 23:19:22+00:00,web,3.0,2026-02-10,23
U0166,I0104,purchase,,2,41.88,2026-02-24 07:19:22+00:00,web,5.0,2026-02-24,7
U0004,I0012,view,,1,67.3,2026-02-10 13:49:22+00:00,web,1.0,2026-02-10,13
U0074,I0022,view,,1,23.73,2026-02-17 08:18:22+00:00,web,1.0,2026-02-17,8
U0020,I0043,view,,1,34.18,2026-03-20 05:16:22+00:00,web,1.0,2026-03-20,5
U0182,I0083,view,,1,17.83,2026-04-19 03:15:22+00:00,web,1.0,2026-04-19,3
U0101,I0002,view,,1,22.56,2026-04-01 14:13:22+00:00,web,1.0,2026-04-01,14
U0140,I0053,view,,1,18.65,2026-03-07 13:27:22+00:00,web,1.0,2026-03-07,13
U0199,I0116,view,,1,59.11,2026-04-12 00:30:22+00:00,mobile,1.0,2026-04-12,0
U0233,I0102,view,,1,45.37,2026-05-02 02:43:22+00:00,mobile,1.0,2026-05-02,2
U0165,I0064,view,,1,28.05,2026-03-24 08:43:22+00:00,web,1.0,2026-03-24,8
U0168,I0097,view,,1,42.6,2026-02-08 15:35:22+00:00,mobile,1.0,2026-02-08,15
U0117,I0019,purchase,,1,35.63,2026-02-25 04:26:22+00:00,mobile,5.0,2026-02-25,4
U0165,I0036,view,,1,74.72,2026-02-14 02:10:22+00:00,mobile,1.0,2026-02-14,2
U0031,I0030,purchase,,1,19.11,2026-02-09 06:30:22+00:00,web,5.0,2026-02-09,6
U0152,I0055,view,,1,14.43,2026-03-22 13:41:22+00:00,mobile,1.0,2026-03-22,13
U0200,I0048,view,,1,22.53,2026-03-28 12:43:22+00:00,mobile,1.0,2026-03-28,12
U0130,I0060,view,,1,48.07,2026-03-24 06:52:22+00:00,mobile,1.0,2026-03-24,6
U0035,I0087,view,,1,58.68,2026-02-19 22:24:22+00:00,mobile,1.0,2026-02-19,22
U0064,I0019,view,,1,35.63,2026-02-22 09:20:22+00:00,web,1.0,2026-02-22,9
U0175,I0044,view,,1,16.15,2026-04-21 15:31:22+00:00,web,1.0,2026-04-21,15
U0078,I0054,purchase,,1,35.21,2026-04-06 02:13:22+00:00,web,5.0,2026-04-06,2
U0153,I0029,view,,1,83.41,2026-03-09 06:58:22+00:00,mobile,1.0,2026-03-09,6
U0092,I0096,view,,1,36.87,2026-02-06 19:15:22+00:00,web,1.0,2026-02-06,19
U0001,I0117,view,,1,42.8,2026-03-25 04:46:22+00:00,web,1.0,2026-03-25,4
U0213,I0059,cart,,1,24.91,2026-02-12 09:29:22+00:00,mobile,3.0,2026-02-12,9
U0006,I0016,view,,1,41.84,2026-03-22 14:13:22+00:00,mobile,1.0,2026-03-22,14
U0172,I0116,view,,1,59.11,2026-03-07 21:22:22+00:00,web,1.0,2026-03-07,21
U0029,I0038,view,,1,23.01,2026-03-04 08:55:22+00:00,web,1.0,2026-03-04,8
U0223,I0027,rating,4.0,1,58.32,2026-04-11 20:55:22+00:00,mobile,4.0,2026-04-11,20
U0180,I0060,view,,1,48.07,2026-04-19 14:20:22+00:00,mobile,1.0,2026-04-19,14
U0001,I0107,view,,1,14.01,2026-02-16 02:59:22+00:00,mobile,1.0,2026-02-16,2
U0103,I0110,purchase,,1,26.64,2026-03-15 07:55:22+00:00,web,5.0,2026-03-15,7
U0169,I0106,view,,1,26.93,2026-02-16 17:01:22+00:00,web,1.0,2026-02-16,17
U0155,I0057,cart,,1,46.42,2026-04-16 21:13:22+00:00,mobile,3.0,2026-04-16,21
U0111,I0080,view,,1,16.0,2026-03-08 04:26:22+00:00,mobile,1.0,2026-03-08,4
U0214,I0064,cart,,1,28.05,2026-02-12 14:11:22+00:00,mobile,3.0,2026-02-12,14
U0080,I0045,view,,1,27.1,2026-03-09 01:41:22+00:00,web,1.0,2026-03-09,1
U0053,I0073,cart,,1,25.28,2026-04-19 06:43:22+00:00,mobile,3.0,2026-04-19,6
U0018,I0103,view,,1,51.23,2026-04-09 19:06:22+00:00,web,1.0,2026-04-09,19
U0104,I0049,view,,1,10.95,2026-04-26 17:30:22+00:00,mobile,1.0,2026-04-26,17
U0100,I0065,view,,1,45.15,2026-03-03 15:45:22+00:00,mobile,1.0,2026-03-03,15
